ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-09-24 20:17:51.155451073+00:00,160,1,432669,A,B,64.7,1,26,8058566529336,128,11353,94807212,CLX5
2025-09-24 20:17:51.155534379+00:00,160,1,432669,A,A,64.8,1,26,8058566529338,128,14781,94807217,CLX5
2025-09-24 20:17:51.155577931+00:00,160,1,432669,A,A,64.8,1,26,8058566529340,128,12639,94807220,CLX5
2025-09-24 20:17:51.155605643+00:00,160,1,432669,A,B,64.79,1,26,8058566529341,128,13859,94807221,CLX5
2025-09-24 20:17:51.155706247+00:00,160,1,432669,M,A,64.93,1,26,8058565075241,128,10847,94807235,CLX5
2025-09-24 20:17:51.155718883+00:00,160,1,432669,A,A,64.8,1,26,8058566529344,128,15890,94807237,CLX5
2025-09-24 20:17:51.155792701+00:00,160,1,432669,T,B,64.8,1,26,8058566529345,0,10486,94807241,CLX5
2025-09-24 20:17:51.155792701+00:00,160,1,432669,F,A,64.8,1,26,8058566529312,0,10486,94807241,CLX5
2025-09-24 20:17:51.155792701+00:00,160,1,432669,C,A,64.8,1,26,8058566529312,128,12383,94807242,CLX5
2025-09-24 20:17:51.155855099+00:00,160,1,432669,A,B,64.79,2,26,8058566529346,128,14115,94807243,CLX5
2025-09-24 20:17:51.156017237+00:00,160,1,432669,M,A,64.83,3,26,8058566443933,128,10696,94807251,CLX5
2025-09-24 20:17:51.156135367+00:00,160,1,432669,A,B,64.79,2,26,8058566529353,128,16475,94807255,CLX5
2025-09-24 20:17:51.157140695+00:00,160,1,432669,C,A,64.8,1,26,8058566529344,128,13330,94807291,CLX5
2025-09-24 20:17:51.157251379+00:00,160,1,432669,A,B,64.79,1,26,8058566529369,128,14669,94807301,CLX5
2025-09-24 20:17:51.157271555+00:00,160,1,432669,A,B,64.79,1,26,8058566529372,128,12180,94807311,CLX5
2025-09-24 20:17:51.158810445+00:00,160,1,432669,A,B,64.79,1,26,8058566529401,128,9802,94807392,CLX5
2025-09-24 20:17:51.158849803+00:00,160,1,432669,C,B,64.78,1,26,8058566529291,128,13182,94807401,CLX5
2025-09-24 20:17:51.158901103+00:00,160,1,432669,C,A,64.83,3,26,8058566443933,128,10584,94807403,CLX5
2025-09-24 20:17:51.159242331+00:00,160,1,432669,A,B,64.79,1,26,8058566529407,128,10444,94807415,CLX5
2025-09-24 20:17:51.159274277+00:00,160,1,432669,A,B,64.79,1,26,8058566529408,128,14913,94807418,CLX5
2025-09-24 20:17:51.159278693+00:00,160,1,432669,A,B,64.79,1,26,8058566529409,128,11804,94807420,CLX5
2025-09-24 20:17:51.159594769+00:00,160,1,432669,M,A,64.82,3,26,8058566489415,128,10741,94807439,CLX5
2025-09-24 20:17:51.159877361+00:00,160,1,432669,C,A,64.8,1,26,8058566529318,128,14060,94807464,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,T,B,64.8,3,26,8058566529428,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,F,A,64.8,1,26,8058566529315,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,F,A,64.8,1,26,8058566529338,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,F,A,64.8,1,26,8058566529340,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,C,A,64.8,1,26,8058566529315,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,C,A,64.8,1,26,8058566529338,0,10103,94807465,CLX5
2025-09-24 20:17:51.159927451+00:00,160,1,432669,C,A,64.8,1,26,8058566529340,128,10103,94807465,CLX5
2025-09-24 20:17:51.159929563+00:00,160,1,432669,A,B,64.79,1,26,8058566529429,128,10690,94807469,CLX5
2025-09-24 20:17:51.159931905+00:00,160,1,432669,A,B,64.79,1,26,8058566529430,128,11802,94807471,CLX5
2025-09-24 20:17:51.160435671+00:00,160,1,432669,C,B,64.79,1,26,8058566529341,128,11083,94807496,CLX5
2025-09-24 20:17:51.160600939+00:00,160,1,432669,A,B,64.79,1,26,8058566529446,128,11417,94807499,CLX5
2025-09-24 20:17:51.160853387+00:00,160,1,432669,A,B,64.79,2,26,8058566529450,128,16648,94807515,CLX5
2025-09-24 20:17:51.160903113+00:00,160,1,432669,T,A,64.79,1,26,8058566529453,0,10745,94807520,CLX5
2025-09-24 20:17:51.160903113+00:00,160,1,432669,F,B,64.79,1,26,8058566529346,0,10745,94807520,CLX5
2025-09-24 20:17:51.160903113+00:00,160,1,432669,M,B,64.79,1,26,8058566529346,128,15608,94807521,CLX5
2025-09-24 20:17:51.160997997+00:00,160,1,432669,M,A,64.94,1,26,8058565075241,128,10843,94807525,CLX5
2025-09-24 20:17:51.161263063+00:00,160,1,432669,A,B,64.79,1,26,8058566529463,128,14604,94807557,CLX5
2025-09-24 20:17:51.161263389+00:00,160,1,432669,A,B,64.79,1,26,8058566529464,128,12188,94807561,CLX5
2025-09-24 20:17:51.161264135+00:00,160,1,432669,A,B,64.79,1,26,8058566529465,128,15621,94807562,CLX5
2025-09-24 20:17:51.161300535+00:00,160,1,432669,A,B,64.78,1,26,8058566529473,128,10913,94807576,CLX5
2025-09-24 20:17:51.161385647+00:00,160,1,432669,A,B,64.29,2,26,8058566529474,128,10298,94807580,CLX5
2025-09-24 20:17:51.161971219+00:00,160,1,432669,C,B,64.78,1,26,8058566529473,128,10536,94807606,CLX5
2025-09-24 20:17:51.163395203+00:00,160,1,432669,A,A,64.8,1,26,8058566529513,128,13849,94807704,CLX5
2025-09-24 20:17:51.163611749+00:00,160,1,432669,T,B,64.8,1,26,8058566529515,0,9686,94807713,CLX5
2025-09-24 20:17:51.163611749+00:00,160,1,432669,F,A,64.8,1,26,8058566529513,0,9686,94807713,CLX5
2025-09-24 20:17:51.163611749+00:00,160,1,432669,C,A,64.8,1,26,8058566529513,128,14182,94807714,CLX5
2025-09-24 20:17:51.164004697+00:00,160,1,432669,A,B,64.79,4,26,8058566529525,128,13357,94807736,CLX5
2025-09-24 20:17:51.164089635+00:00,160,1,432669,A,B,64.79,2,26,8058566529532,128,10833,94807753,CLX5
2025-09-24 20:17:51.164944095+00:00,160,1,432669,A,B,64.8,1,26,8058566529539,128,10536,94807783,CLX5
2025-09-24 20:17:51.165140655+00:00,160,1,432669,C,A,64.83,1,26,8058566527778,128,14476,94807802,CLX5
2025-09-24 20:17:51.165781869+00:00,160,1,432669,A,B,64.78,1,26,8058566529553,128,13931,94807822,CLX5
2025-09-24 20:17:51.166070489+00:00,160,1,432669,M,A,64.83,3,26,8058566518848,128,10568,94807823,CLX5
2025-09-24 20:17:51.166570089+00:00,160,1,432669,A,B,64.79,1,26,8058566529569,128,10770,94807869,CLX5
2025-09-24 20:17:51.167174113+00:00,160,1,432669,M,B,64.8,2,26,8058566529353,128,13853,94807883,CLX5
2025-09-24 20:17:51.167208711+00:00,160,1,432669,C,B,64.67,5,26,8058566529249,128,10471,94807905,CLX5
2025-09-24 20:17:51.167215085+00:00,160,1,432669,A,B,64.76,5,26,8058566529579,128,10471,94807905,CLX5
2025-09-24 20:17:51.167411915+00:00,160,1,432669,C,A,64.82,3,26,8058566489415,128,10681,94807915,CLX5
2025-09-24 20:17:51.167660391+00:00,160,1,432669,A,A,64.81,2,26,8058566529589,128,10966,94807921,CLX5
2025-09-24 20:17:51.167739261+00:00,160,1,432669,C,A,64.81,1,26,8058566527715,128,11781,94807925,CLX5
2025-09-24 20:17:51.167958783+00:00,160,1,432669,C,A,64.81,1,26,8058566527720,128,10779,94807939,CLX5
2025-09-24 20:17:51.167964063+00:00,160,1,432669,C,B,64.8,1,26,8058566529539,128,13845,94807940,CLX5
2025-09-24 20:17:51.168491195+00:00,160,1,432669,T,A,64.8,2,26,8058566529603,0,10366,94807964,CLX5
2025-09-24 20:17:51.168491195+00:00,160,1,432669,F,B,64.8,2,26,8058566529353,0,10366,94807964,CLX5
2025-09-24 20:17:51.168491195+00:00,160,1,432669,C,B,64.8,2,26,8058566529353,128,14416,94807965,CLX5
2025-09-24 20:17:51.169165449+00:00,160,1,432669,M,B,64.79,1,26,8058566529296,128,10488,94808036,CLX5
2025-09-24 20:17:51.169999537+00:00,160,1,432669,M,B,64.78,1,26,8058566529296,128,13082,94808101,CLX5
2025-09-24 20:17:51.170038645+00:00,160,1,432669,A,B,64.78,1,26,8058566529645,128,10592,94808103,CLX5
2025-09-24 20:17:51.170769903+00:00,160,1,432669,A,B,64.8,1,26,8058566529654,128,14090,94808124,CLX5
2025-09-24 20:17:51.171849511+00:00,160,1,432669,M,B,64.79,1,26,8058566529296,128,14701,94808148,CLX5
2025-09-24 20:17:51.171921487+00:00,160,1,432669,C,B,64.8,1,26,8058566529654,128,9518,94808153,CLX5
2025-09-24 20:17:51.171991411+00:00,160,1,432669,M,B,64.78,1,26,8058566529296,128,11641,94808161,CLX5
2025-09-24 20:17:51.172110619+00:00,160,1,432669,A,B,64.8,1,26,8058566529665,128,10661,94808164,CLX5
2025-09-24 20:17:51.172220535+00:00,160,1,432669,M,B,64.79,1,26,8058566529296,128,13778,94808169,CLX5
2025-09-24 20:17:51.172463711+00:00,160,1,432669,C,B,64.8,1,26,8058566529665,128,14123,94808183,CLX5
2025-09-24 20:17:51.173313523+00:00,160,1,432669,A,B,64.8,2,26,8058566529678,128,14235,94808208,CLX5
2025-09-24 20:17:51.173555299+00:00,160,1,432669,M,B,64.77,1,26,8058566464085,128,10515,94808221,CLX5
2025-09-24 20:17:51.173611185+00:00,160,1,432669,C,A,64.83,1,26,8058566519430,128,10655,94808222,CLX5
2025-09-24 20:17:51.173620921+00:00,160,1,432669,C,A,64.83,1,26,8058566519429,128,13897,94808223,CLX5
2025-09-24 20:17:51.173754489+00:00,160,1,432669,M,B,64.79,3,26,8058566464030,128,13851,94808228,CLX5
2025-09-24 20:17:51.174093201+00:00,160,1,432669,A,B,64.8,1,26,8058566529687,128,17708,94808245,CLX5
2025-09-24 20:17:51.174384491+00:00,160,1,432669,M,B,64.8,1,26,8058566529569,128,21313,94808249,CLX5
2025-09-24 20:17:51.176723005+00:00,160,1,432669,C,B,64.8,2,26,8058566529678,128,9580,94808287,CLX5
2025-09-24 20:17:51.176949095+00:00,160,1,432669,C,B,64.79,3,26,8058566464030,128,12992,94808310,CLX5
2025-09-24 20:17:51.177268377+00:00,160,1,432669,A,B,64.8,1,26,8058566529708,128,15805,94808328,CLX5
2025-09-24 20:17:51.177472385+00:00,160,1,432669,C,B,64.8,1,26,8058566529708,128,10413,94808347,CLX5
2025-09-24 20:17:51.177993835+00:00,160,1,432669,A,B,64.78,1,26,8058566529711,128,10704,94808365,CLX5
2025-09-24 20:17:51.179498857+00:00,160,1,432669,A,B,64.8,1,26,8058566529718,128,14900,94808385,CLX5
2025-09-24 20:17:51.179590629+00:00,160,1,432669,C,B,64.8,1,26,8058566529687,128,13626,94808387,CLX5
2025-09-24 20:17:51.179615511+00:00,160,1,432669,A,B,64.8,1,26,8058566529720,128,14812,94808390,CLX5
2025-09-24 20:17:51.180033917+00:00,160,1,432669,A,B,64.8,1,26,8058566529730,128,13597,94808420,CLX5
2025-09-24 20:17:51.180190487+00:00,160,1,432669,C,B,64.8,1,26,8058566529718,128,12421,94808428,CLX5
2025-09-24 20:17:51.180226947+00:00,160,1,432669,M,B,64.78,1,26,8058566529296,128,10974,94808429,CLX5
2025-09-24 20:17:51.180728429+00:00,160,1,432669,M,B,64.79,3,26,8058566523098,128,11171,94808460,CLX5
2025-09-24 20:17:51.181443233+00:00,160,1,432669,A,B,64.8,1,26,8058566529745,128,16067,94808473,CLX5
2025-09-24 20:17:51.182980893+00:00,160,1,432669,M,B,64.8,4,26,8058566529525,128,14461,94808493,CLX5
2025-09-24 20:17:51.188185283+00:00,160,1,432669,A,B,64.8,1,26,8058566529793,128,16176,94808699,CLX5
2025-09-24 20:17:51.188719711+00:00,160,1,432669,C,B,63.24,1,26,8058566528238,128,10632,94808723,CLX5
2025-09-24 20:17:51.201853813+00:00,160,1,432669,A,B,63.66,3,26,8058566529848,128,14090,94808995,CLX5
2025-09-24 20:17:51.224377453+00:00,160,1,432669,C,B,62.55,2,26,8058566528290,128,13320,94809024,CLX5
2025-09-24 20:17:51.267555965+00:00,160,1,432669,A,B,64.8,2,26,8058566529885,128,12523,94809090,CLX5
2025-09-24 20:17:51.267578487+00:00,160,1,432669,A,B,64.8,2,26,8058566529887,128,10790,94809095,CLX5
2025-09-24 20:17:51.267582653+00:00,160,1,432669,C,B,64.7,1,26,8058566529319,128,10869,94809096,CLX5
2025-09-24 20:17:51.267582903+00:00,160,1,432669,C,B,64.7,1,26,8058566529336,128,10869,94809096,CLX5
2025-09-24 20:17:51.267889109+00:00,160,1,432669,A,B,64.8,1,26,8058566529889,128,11624,94809102,CLX5
2025-09-24 20:17:51.267892585+00:00,160,1,432669,A,B,64.8,1,26,8058566529890,128,15299,94809103,CLX5
2025-09-24 20:17:51.269875031+00:00,160,1,432669,M,A,64.95,1,26,8058565075241,128,10728,94809144,CLX5
2025-09-24 20:17:51.272203773+00:00,160,1,432669,M,A,64.94,1,26,8058565075241,128,14547,94809265,CLX5
2025-09-24 20:17:51.273084495+00:00,160,1,432669,M,A,64.95,1,26,8058565075241,128,14545,94809317,CLX5
2025-09-24 20:17:51.279932413+00:00,160,1,432669,A,A,64.81,1,26,8058566529937,128,14674,94809352,CLX5
2025-09-24 20:17:51.288732057+00:00,160,1,432669,A,A,66.36,1,26,8058566529941,128,13994,94809358,CLX5
2025-09-24 20:17:51.291997793+00:00,160,1,432669,C,B,64.8,4,26,8058566529525,128,15573,94809367,CLX5
2025-09-24 20:17:51.324351593+00:00,160,1,432669,A,B,64.55,2,26,8058566529971,128,13517,94809408,CLX5
2025-09-24 20:17:51.396522419+00:00,160,1,432669,A,B,64.8,1,26,8058566530063,128,15579,94809526,CLX5
2025-09-24 20:17:51.399971183+00:00,160,1,432669,A,A,65.12,2,26,8058566530130,128,14272,94809586,CLX5
2025-09-24 20:17:51.399974599+00:00,160,1,432669,A,A,65.2,2,26,8058566530131,128,10719,94809587,CLX5
2025-09-24 20:17:51.399975675+00:00,160,1,432669,A,B,64.48,2,26,8058566530132,128,11087,94809588,CLX5
2025-09-24 20:17:51.399976789+00:00,160,1,432669,A,B,64.4,2,26,8058566530133,128,10497,94809589,CLX5
2025-09-24 20:17:51.402032403+00:00,160,1,432669,A,A,65.14,9,26,8058566530184,128,17045,94809638,CLX5
2025-09-24 20:17:51.402036513+00:00,160,1,432669,A,A,65.22,9,26,8058566530185,128,12549,94809639,CLX5
2025-09-24 20:17:51.402037453+00:00,160,1,432669,A,A,65.3,9,26,8058566530186,128,10797,94809640,CLX5
2025-09-24 20:17:51.402038201+00:00,160,1,432669,A,A,65.38,9,26,8058566530187,128,10900,94809641,CLX5
2025-09-24 20:17:51.402039239+00:00,160,1,432669,A,A,65.46,9,26,8058566530188,128,10433,94809642,CLX5
2025-09-24 20:17:51.402040217+00:00,160,1,432669,A,A,65.54,9,26,8058566530189,128,10161,94809643,CLX5
2025-09-24 20:17:51.402040985+00:00,160,1,432669,A,A,65.62,9,26,8058566530190,128,10693,94809644,CLX5
2025-09-24 20:17:51.402042407+00:00,160,1,432669,A,B,64.46,9,26,8058566530191,128,10112,94809645,CLX5
2025-09-24 20:17:51.402043463+00:00,160,1,432669,A,B,64.38,9,26,8058566530192,128,10648,94809646,CLX5
2025-09-24 20:17:51.402044115+00:00,160,1,432669,A,B,64.3,9,26,8058566530193,128,10325,94809647,CLX5
2025-09-24 20:17:51.402044961+00:00,160,1,432669,A,B,64.22,9,26,8058566530194,128,13612,94809648,CLX5
2025-09-24 20:17:51.402045977+00:00,160,1,432669,A,B,64.14,9,26,8058566530195,128,10702,94809649,CLX5
2025-09-24 20:17:51.402046937+00:00,160,1,432669,A,B,64.06,9,26,8058566530196,128,10306,94809650,CLX5
2025-09-24 20:17:51.402048107+00:00,160,1,432669,A,B,63.98,9,26,8058566530197,128,10467,94809651,CLX5
2025-09-24 20:17:51.446720333+00:00,160,1,432669,A,A,65.25,1,26,8058566530531,128,11238,94809986,CLX5
2025-09-24 20:17:51.446720513+00:00,160,1,432669,A,A,65.45,1,26,8058566530532,128,11238,94809986,CLX5
2025-09-24 20:17:51.446731911+00:00,160,1,432669,A,A,65.65,1,26,8058566530533,128,10758,94809987,CLX5
2025-09-24 20:17:51.446737573+00:00,160,1,432669,A,A,65.85,1,26,8058566530534,128,10758,94809987,CLX5
2025-09-24 20:17:51.446740319+00:00,160,1,432669,A,A,66.05,1,26,8058566530535,128,13636,94809988,CLX5
2025-09-24 20:17:51.446744391+00:00,160,1,432669,A,A,66.25,1,26,8058566530536,128,10320,94809989,CLX5
2025-09-24 20:17:51.446749131+00:00,160,1,432669,A,A,66.45,1,26,8058566530537,128,10493,94809990,CLX5
2025-09-24 20:17:51.446751513+00:00,160,1,432669,A,A,66.65,1,26,8058566530538,128,10793,94809991,CLX5
2025-09-24 20:17:51.446751763+00:00,160,1,432669,A,B,64.55,1,26,8058566530539,128,10525,94809992,CLX5
2025-09-24 20:17:51.446754123+00:00,160,1,432669,A,B,64.35,1,26,8058566530540,128,10500,94809993,CLX5
2025-09-24 20:17:51.446761901+00:00,160,1,432669,A,B,64.15,1,26,8058566530541,128,10423,94809994,CLX5
2025-09-24 20:17:51.446762153+00:00,160,1,432669,A,B,63.95,1,26,8058566530542,128,10412,94809995,CLX5
2025-09-24 20:17:51.446762401+00:00,160,1,432669,A,B,63.75,1,26,8058566530543,128,10920,94809996,CLX5
2025-09-24 20:17:51.446774035+00:00,160,1,432669,A,B,63.55,1,26,8058566530544,128,10768,94809997,CLX5
2025-09-24 20:17:51.446778969+00:00,160,1,432669,A,B,63.35,1,26,8058566530545,128,13315,94809998,CLX5
2025-09-24 20:17:51.446781943+00:00,160,1,432669,A,B,63.15,1,26,8058566530546,128,10470,94809999,CLX5
2025-09-24 20:17:51.470936763+00:00,160,1,432669,A,A,65.1,1,26,8058566530582,128,14079,94810038,CLX5
2025-09-24 20:17:51.470940757+00:00,160,1,432669,A,A,65.15,1,26,8058566530583,128,10786,94810039,CLX5
2025-09-24 20:17:51.470941773+00:00,160,1,432669,A,A,65.2,1,26,8058566530584,128,10278,94810040,CLX5
2025-09-24 20:17:51.470942925+00:00,160,1,432669,A,A,65.25,1,26,8058566530585,128,10200,94810041,CLX5
2025-09-24 20:17:51.470943771+00:00,160,1,432669,A,A,65.3,1,26,8058566530586,128,10485,94810042,CLX5
2025-09-24 20:17:51.470945057+00:00,160,1,432669,A,A,65.35,1,26,8058566530587,128,10628,94810043,CLX5
2025-09-24 20:17:51.470946133+00:00,160,1,432669,A,A,65.4,1,26,8058566530588,128,10524,94810044,CLX5
2025-09-24 20:17:51.470947265+00:00,160,1,432669,A,A,65.45,1,26,8058566530589,128,10469,94810045,CLX5
2025-09-24 20:17:51.470948089+00:00,160,1,432669,A,A,65.5,1,26,8058566530590,128,10135,94810046,CLX5
2025-09-24 20:17:51.470949069+00:00,160,1,432669,A,A,65.55,1,26,8058566530591,128,10149,94810047,CLX5
2025-09-24 20:17:51.470949973+00:00,160,1,432669,A,A,65.6,1,26,8058566530592,128,13702,94810048,CLX5
2025-09-24 20:17:51.470950875+00:00,160,1,432669,A,A,65.65,1,26,8058566530593,128,10457,94810049,CLX5
2025-09-24 20:17:51.470951911+00:00,160,1,432669,A,A,65.7,1,26,8058566530594,128,10540,94810050,CLX5
2025-09-24 20:17:51.470953005+00:00,160,1,432669,A,A,65.75,1,26,8058566530595,128,10609,94810051,CLX5
2025-09-24 20:17:51.470953793+00:00,160,1,432669,A,A,65.8,1,26,8058566530596,128,10366,94810052,CLX5
2025-09-24 20:17:51.470954675+00:00,160,1,432669,A,A,65.85,1,26,8058566530597,128,10805,94810053,CLX5
2025-09-24 20:17:51.470955693+00:00,160,1,432669,A,A,65.9,1,26,8058566530598,128,10357,94810054,CLX5
2025-09-24 20:17:51.470956615+00:00,160,1,432669,A,A,65.95,1,26,8058566530599,128,10049,94810055,CLX5
2025-09-24 20:17:51.470958111+00:00,160,1,432669,A,B,64.55,1,26,8058566530600,128,10252,94810056,CLX5
2025-09-24 20:17:51.470959533+00:00,160,1,432669,A,B,64.5,1,26,8058566530601,128,10276,94810057,CLX5
2025-09-24 20:17:51.470960513+00:00,160,1,432669,A,B,64.45,1,26,8058566530602,128,13945,94810058,CLX5
2025-09-24 20:17:51.470961453+00:00,160,1,432669,A,B,64.4,1,26,8058566530603,128,10466,94810059,CLX5
2025-09-24 20:17:51.470962317+00:00,160,1,432669,A,B,64.35,1,26,8058566530604,128,10235,94810060,CLX5
2025-09-24 20:17:51.470963353+00:00,160,1,432669,A,B,64.3,1,26,8058566530605,128,10252,94810061,CLX5
2025-09-24 20:17:51.470964295+00:00,160,1,432669,A,B,64.25,1,26,8058566530606,128,10324,94810062,CLX5
2025-09-24 20:17:51.470965159+00:00,160,1,432669,A,B,64.2,1,26,8058566530607,128,10539,94810063,CLX5
2025-09-24 20:17:51.470966137+00:00,160,1,432669,A,B,64.15,1,26,8058566530608,128,10959,94810064,CLX5
2025-09-24 20:17:51.470966809+00:00,160,1,432669,A,B,64.1,1,26,8058566530609,128,10445,94810065,CLX5
2025-09-24 20:17:51.470967635+00:00,160,1,432669,A,B,64.05,1,26,8058566530610,128,10874,94810066,CLX5
2025-09-24 20:17:51.470968557+00:00,160,1,432669,A,B,64.0,1,26,8058566530611,128,10355,94810067,CLX5
2025-09-24 20:17:51.470969689+00:00,160,1,432669,A,B,63.95,1,26,8058566530612,128,10024,94810068,CLX5
2025-09-24 20:17:51.470970457+00:00,160,1,432669,A,B,63.9,1,26,8058566530613,128,10205,94810069,CLX5
2025-09-24 20:17:51.470971437+00:00,160,1,432669,A,B,63.85,1,26,8058566530614,128,13606,94810070,CLX5
2025-09-24 20:17:51.470972205+00:00,160,1,432669,A,B,63.8,1,26,8058566530615,128,10206,94810071,CLX5
2025-09-24 20:17:51.470973067+00:00,160,1,432669,A,B,63.75,1,26,8058566530616,128,10027,94810072,CLX5
2025-09-24 20:17:51.470973893+00:00,160,1,432669,A,B,63.7,1,26,8058566530617,128,10502,94810073,CLX5
2025-09-24 20:17:52.000489269+00:00,160,1,432669,A,B,64.38,1,26,8058566530913,128,14769,94810493,CLX5
2025-09-24 20:17:52.222307435+00:00,160,1,432669,C,B,64.8,1,26,8058566529745,128,11819,94810807,CLX5
2025-09-24 20:17:52.922037719+00:00,160,1,432669,C,B,64.78,1,26,8058566529711,128,15795,94810965,CLX5
2025-09-24 20:17:52.922051371+00:00,160,1,432669,C,B,64.78,1,26,8058566529645,128,12778,94810966,CLX5
2025-09-24 20:17:52.922249715+00:00,160,1,432669,C,B,64.78,1,26,8058566529553,128,18260,94810967,CLX5
2025-09-24 20:17:55.400642929+00:00,160,1,432669,A,A,64.84,2,26,8058566531321,128,14539,94812057,CLX5
2025-09-24 20:17:55.400647805+00:00,160,1,432669,A,A,64.85,2,26,8058566531322,128,10597,94812058,CLX5
2025-09-24 20:17:55.400649381+00:00,160,1,432669,A,B,64.79,2,26,8058566531323,128,10792,94812059,CLX5
2025-09-24 20:17:55.400650991+00:00,160,1,432669,A,B,64.78,2,26,8058566531324,128,10606,94812060,CLX5
2025-09-24 20:17:55.460849707+00:00,160,1,432669,A,B,64.77,1,26,8058566531346,128,14163,94812107,CLX5
2025-09-24 20:17:55.470836339+00:00,160,1,432669,A,A,65.0,1,26,8058566531347,128,14511,94812108,CLX5
2025-09-24 20:17:55.470839315+00:00,160,1,432669,A,A,65.1,1,26,8058566531348,128,10968,94812109,CLX5
2025-09-24 20:17:55.470840371+00:00,160,1,432669,A,A,65.2,1,26,8058566531349,128,10629,94812110,CLX5
2025-09-24 20:17:55.470841349+00:00,160,1,432669,A,A,65.3,1,26,8058566531350,128,10312,94812111,CLX5
2025-09-24 20:17:55.470842329+00:00,160,1,432669,A,A,65.4,1,26,8058566531351,128,10670,94812112,CLX5
2025-09-24 20:17:55.470843367+00:00,160,1,432669,A,A,65.5,1,26,8058566531352,128,10566,94812113,CLX5
2025-09-24 20:17:55.470844557+00:00,160,1,432669,A,A,65.6,1,26,8058566531353,128,10333,94812114,CLX5
2025-09-24 20:17:55.470845593+00:00,160,1,432669,A,A,65.7,1,26,8058566531354,128,10561,94812115,CLX5
2025-09-24 20:17:55.470846611+00:00,160,1,432669,A,A,65.8,1,26,8058566531355,128,10570,94812116,CLX5
2025-09-24 20:17:55.470847705+00:00,160,1,432669,A,B,64.6,1,26,8058566531356,128,14142,94812117,CLX5
2025-09-24 20:17:55.470848645+00:00,160,1,432669,A,B,64.5,1,26,8058566531357,128,11129,94812118,CLX5
2025-09-24 20:17:55.470849585+00:00,160,1,432669,A,B,64.4,1,26,8058566531358,128,11173,94812119,CLX5
2025-09-24 20:17:55.470850893+00:00,160,1,432669,A,B,64.3,1,26,8058566531359,128,10348,94812120,CLX5
2025-09-24 20:17:55.470852081+00:00,160,1,432669,A,B,64.2,1,26,8058566531360,128,10295,94812121,CLX5
2025-09-24 20:17:55.470853177+00:00,160,1,432669,A,B,64.1,1,26,8058566531361,128,10250,94812122,CLX5
2025-09-24 20:17:55.470854233+00:00,160,1,432669,A,B,64.0,1,26,8058566531362,128,10444,94812123,CLX5
2025-09-24 20:17:55.470855173+00:00,160,1,432669,A,B,63.9,1,26,8058566531363,128,10329,94812124,CLX5
2025-09-24 20:17:55.470856037+00:00,160,1,432669,A,B,63.8,1,26,8058566531364,128,10488,94812125,CLX5
2025-09-24 20:17:55.470889135+00:00,160,1,432669,A,A,64.96,2,26,8058566531365,128,14834,94812127,CLX5
2025-09-24 20:17:55.470891595+00:00,160,1,432669,A,A,65.0,2,26,8058566531366,128,10401,94812128,CLX5
2025-09-24 20:17:55.470892419+00:00,160,1,432669,A,A,65.04,2,26,8058566531367,128,10113,94812129,CLX5
2025-09-24 20:17:55.470893131+00:00,160,1,432669,A,A,65.08,2,26,8058566531368,128,10278,94812130,CLX5
2025-09-24 20:17:55.470894609+00:00,160,1,432669,A,A,65.12,2,26,8058566531369,128,10286,94812131,CLX5
2025-09-24 20:17:55.470895435+00:00,160,1,432669,A,A,65.16,2,26,8058566531370,128,10594,94812132,CLX5
2025-09-24 20:17:55.470896239+00:00,160,1,432669,A,A,65.2,2,26,8058566531371,128,10975,94812133,CLX5
2025-09-24 20:17:55.470897373+00:00,160,1,432669,A,A,65.24,2,26,8058566531372,128,10546,94812134,CLX5
2025-09-24 20:17:55.470898045+00:00,160,1,432669,A,A,65.28,2,26,8058566531373,128,10695,94812135,CLX5
2025-09-24 20:17:55.470899217+00:00,160,1,432669,A,A,65.32,2,26,8058566531374,128,10305,94812136,CLX5
2025-09-24 20:17:55.470900043+00:00,160,1,432669,A,A,65.36,2,26,8058566531375,128,13844,94812137,CLX5
2025-09-24 20:17:55.470900925+00:00,160,1,432669,A,A,65.4,2,26,8058566531376,128,10697,94812138,CLX5
2025-09-24 20:17:55.470901865+00:00,160,1,432669,A,A,65.44,2,26,8058566531377,128,10373,94812139,CLX5
2025-09-24 20:17:55.470902807+00:00,160,1,432669,A,A,65.48,2,26,8058566531378,128,10610,94812140,CLX5
2025-09-24 20:17:55.470903919+00:00,160,1,432669,A,B,64.68,2,26,8058566531379,128,10512,94812141,CLX5
2025-09-24 20:17:55.470904917+00:00,160,1,432669,A,B,64.64,2,26,8058566531380,128,10810,94812142,CLX5
2025-09-24 20:17:55.470905627+00:00,160,1,432669,A,B,64.6,2,26,8058566531381,128,10213,94812143,CLX5
2025-09-24 20:17:55.470906857+00:00,160,1,432669,A,B,64.56,2,26,8058566531382,128,10647,94812144,CLX5
